,abstract,labels
829,internet_traffic parallel_computing_platform variable_bandwidth kernel_density balloon_estimator network_traffic graphics_processing_unit gpu significant_speed_improvement peek_speed programming_model_invented machine_learning ml_technique computationally_intensive exist_different_applications traffic_classification machine_learning_method knn port_number approach_presents large_sets uniform_kernel cuda_based_algorithm computing_performance quite_expensive_classification steps_cuda compute_unified_device architecture searching_neighbor traffic_classification_based potential_applicability time_taken enables_dramatic_increases traffic_classification knn network_management per_flow_statistics special_case application_level improves_greatly_compared generate_various_different types modern_networks widely_used, 'Social good'
830,csbd cluster_shrinking threshold_parameter nonlinear_clustering border_detection csbd_method_focuses cluster_shrinking_phase cluster_shrinking attention_recently effective_border_detection method_based novel_idea nonlinear_clustering_method cluster_centers histogram_analysis data_point, 'Social good'
831,Semi-Supervised_Multiple_Disambiguation graph_based document_contains supervised_sampling_approach short_texts news_feeds reviews unambiguous_context_words np_hard_problem multiple_disambiguation md ambiguous_word algorithm__compared graph_based_document multiple_documents single_disambiguation sd true_entity solutions context_words require_fast_disambiguation algorithm_categorizes_documents original_model achieved_higher_quality first__transferring topological_structure single_ambiguous_word single_ambiguous_mention, 'Social good'
832,novel_inevot_algorithm continuous_streams classification_task promising__provided solution data_streams optimize_different_objectives incremental__online learning_algorithms incremental_decision_tree induction process evolutionary_algorithm main_purpose easily_adapted data_arrive, 'Social good'
833,trust_relationship make_money spread_rumors micro_blogs increasingly_popular user_pair sina_weibo hybrid_graph small_known_seed set social_communication main_steps information_sharing nodes__users tweets__topics trust_model untrusted_users label_propagation_algorithm algorithm_consists method_inspired label_propagation_algorithm untrusted_users_based, 'Neuroscience'
834,high_accuracy_rates goals__high detection_rate fuzzy_artmap_neural network usually_processing_intensive well_known_kappa coefficient training_substantially intrusion_detection_systems idss kappa_coefficient detecting_intrusions large_size various_techniques, 'Social good'
835,events_happen wireless_sensor_networks wsns sensor_based node_transmits event_region sensor_nodes novel_prediction_algorithm prediction_model accurate_trend_measurement energy_efficient special_environment fault_nodes event_detection spatially_correlated, 'Social good'
836,wireless_sensor_networks rssi__received signal_strength_indicator rigorous_mathematical_proof algorithm__tccsa dimension_cluster centroid_algorithm nodes__gaussian random_variable studied__tccsa reveal_hidden_information robot_team shape_control finds location_error cluster_communicate, 'Social good'
837,potential_application regular_layout_structures layout_design finding_array_structures lithography_check_time reduce_layout flattened_layout_design, 'Social good'
838,high_performance scalable_reconfigurable_solution various_domains hardware_friendly_algorithm area_focus hardware_realization_decrease resource_consumption health_care designing_efficient_hardware machine_learning_models efficient_deployment machine_learning_models image_classification speech_recognition art_implementations ever_increasing_application different_dimensionality_reduction models, 'Social good'
839,electronic_synapses design_considerations large_systems integration_challenges device_variability time_learning summarized__algorithms device_variations spiking_neural_networks energy_considerations spiking_neurons_neuromorphic platforms non_volatile_memory anvm online_learning_algorithms analysis_suggests significantly_impact_learning performance, 'Social good'
